Pixel_ID,Row,Col,Area,B1(Coastal Aerosol (B1)),B2(Blue (B2)),B3(Green (B3)),B4(Red (B4)),B5(RE1 (B5)),B6(RE2 (B6)),B7(RE3 (B7)),B8(NIR (B8)),B9(RE4 (B8A)),B10(Water Vapor (B9)),B11(SWIR1 (B11)),B12(SWIR2 (B12)),B13(NDVI),B14(MNDWI),B15(NDWI),B16(EVI),B17(SABI),B18(GNDVI),B19(NDAVI),B20(AWEI),B21(BATHYMETRY),Label,Kategori_Detail,Kategori
5707,50,106,Kanan_Bawah,0.08429999649524689,0.08389999717473984,0.06960000097751617,0.0731000006198883,0.07490000128746033,0.07349999994039536,0.07349999994039536,0.0575999990105629,0.07209999859333038,0.05959999933838844,0.06809999793767929,0.06430000066757202,-0.08571429550647736,0.023853205144405365,0.09433963894844055,-0.03197217732667923,-0.06813994795084,-0.09433963894844055,-0.1598455309867859,-0.18062500655651093,1.0965250730514526,0,Perairan,Non_Lamun
5241,46,88,Kanan_Bawah,0.09359999746084213,0.08810000121593475,0.08299999684095383,0.08079999685287476,0.08209999650716782,0.07339999824762344,0.0754999965429306,0.06639999896287918,0.07349999994039536,0.060600001364946365,0.07419999688863754,0.06930000334978104,-0.08803162723779678,0.035087715834379196,0.09221556782722473,-0.02729485183954239,-0.07678074389696121,-0.09221556782722473,-0.14045308530330658,-0.1766500025987625,1.0916666984558105,0,Perairan,Non_Lamun
5895,52,70,Kanan_Bawah,0.09989999979734421,0.07999999821186066,0.07349999994039536,0.07559999823570251,0.08209999650716782,0.07169999927282333,0.07069999724626541,0.0575999990105629,0.07209999859333038,0.06480000168085098,0.07739999890327454,0.06939999759197235,-0.09709543734788895,0.019245611503720284,0.08783785253763199,-0.036685846745967865,-0.08074533939361572,-0.08783785253763199,-0.1463748663663864,-0.20605000853538513,1.0672781467437744,0,Perairan,Non_Lamun
3427,30,66,Kanan_Bawah,0.10159999877214432,0.09960000216960907,0.08500000089406967,0.07779999822378159,0.08820000290870667,0.08299999684095383,0.0860000029206276,0.06639999896287918,0.08699999749660492,0.06629999727010727,0.08240000158548355,0.07900000363588333,-0.06666664034128189,0.11669128388166428,0.12285338342189789,-0.022702256217598915,-0.046383194625377655,-0.12285338342189789,-0.18194644153118134,-0.22050000727176666,1.1502100229263306,0,Perairan,Non_Lamun
3545,31,72,Kanan_Bawah,0.09399999678134918,0.09470000118017197,0.08070000261068344,0.07559999823570251,0.0835999995470047,0.07769999653100967,0.06379999965429306,0.06509999930858612,0.06430000066757202,0.06549999862909317,0.07989999651908875,0.06340000033378601,-0.07204607874155045,0.044943828135728836,0.10256411135196686,-0.025495735928416252,-0.056832704693078995,-0.10256411135196686,-0.1747167408466339,-0.16067498922348022,1.1751360893249512,0,Perairan,Non_Lamun
5132,45,91,Kanan_Bawah,0.08160000294446945,0.08579999953508377,0.07800000160932541,0.07750000059604645,0.07429999858140945,0.07190000265836716,0.0729999989271164,0.06560000032186508,0.07289999723434448,0.05530000105500221,0.07029999792575836,0.060600001364946365,-0.08620691299438477,0.024284912273287773,0.08274230360984802,-0.02607671357691288,-0.07126437872648239,-0.08274230360984802,-0.15829145908355713,-0.1594499945640564,1.106217622756958,0,Perairan,Non_Lamun
3911,34,102,Kanan_Bawah,0.08489999920129776,0.08269999921321869,0.0689999982714653,0.06909999996423721,0.06669999659061432,0.05849999934434891,0.05959999933838844,0.05420000106096268,0.060100000351667404,0.062199998646974564,0.06319999694824219,0.06260000169277191,-0.0665866956114769,0.03437739983201027,0.11074649542570114,-0.020915772765874863,-0.05751296132802963,-0.11074649542570114,-0.20299628376960754,-0.16769999265670776,1.1471428871154785,0,Perairan,Non_Lamun
5264,46,111,Kanan_Bawah,0.08380000293254852,0.07890000194311142,0.06889999657869339,0.06719999760389328,0.06669999659061432,0.05810000002384186,0.05820000171661377,0.052400000393390656,0.0568000003695488,0.06300000101327896,0.0617000013589859,0.061500001698732376,-0.08239096403121948,0.05204977095127106,0.08784849941730499,-0.020124608650803566,-0.0735163763165474,-0.08784849941730499,-0.16605162620544434,-0.15924999117851257,1.1287554502487183,0,Perairan,Non_Lamun
6113,54,64,Kanan_Bawah,0.10100000351667404,0.08940000087022781,0.07900000363588333,0.07699999958276749,0.07999999821186066,0.07129999995231628,0.0722000002861023,0.06560000032186508,0.07270000129938126,0.06639999896287918,0.07609999924898148,0.0714000016450882,-0.06000002101063728,0.021806875243782997,0.09494949877262115,-0.02027253992855549,-0.04997371882200241,-0.09494949877262115,-0.1794871836900711,-0.19675002992153168,1.1176471710205078,0,Perairan,Non_Lamun
4216,37,71,Kanan_Bawah,0.08569999784231186,0.07859999686479568,0.06080000102519989,0.05860000103712082,0.06480000168085098,0.05620000138878822,0.05959999933838844,0.04919999837875366,0.059700001031160355,0.062300000339746475,0.06310000270605087,0.061500001698732376,-0.08518517762422562,0.02292264997959137,0.10738253593444824,-0.02834257297217846,-0.06705781817436218,-0.10738253593444824,-0.20279717445373535,-0.18662501871585846,1.1825612783432007,0,Perairan,Non_Lamun
6140,54,91,Kanan_Bawah,0.09049999713897705,0.08269999921321869,0.0729999989271164,0.06930000334978104,0.07609999924898148,0.07079999893903732,0.0706000030040741,0.060600001364946365,0.07010000199079514,0.05820000171661377,0.07150000333786011,0.065700002014637,-0.05882354453206062,0.012924849055707455,0.09756100177764893,-0.027104966342449188,-0.05316224694252014,-0.09756100177764893,-0.15422189235687256,-0.19417500495910645,1.117567539215088,0,Perairan,Non_Lamun
5237,46,84,Kanan_Bawah,0.09539999812841415,0.08420000225305557,0.07620000094175339,0.07050000131130219,0.08410000056028366,0.07209999859333038,0.0731000006198883,0.06360000371932983,0.07280000299215317,0.060600001364946365,0.0754999965429306,0.07100000232458115,-0.07309485971927643,0.01823710836470127,0.09146340191364288,-0.027340887114405632,-0.05625603720545769,-0.09146340191364288,-0.1332436054944992,-0.2035999894142151,1.0850515365600586,0,Perairan,Non_Lamun
4473,39,104,Kanan_Bawah,0.08470000326633453,0.07620000094175339,0.06360000371932983,0.06310000270605087,0.06629999727010727,0.061400000005960464,0.058400001376867294,0.04839999973773956,0.060499999672174454,0.062199998646974564,0.06199999898672104,0.060100000351667404,-0.09183673560619354,0.022556377574801445,0.13065756857395172,-0.025781961157917976,-0.0706150233745575,-0.13065756857395172,-0.21024049818515778,-0.1709749847650528,1.1722221374511719,0,Perairan,Non_Lamun
4693,41,100,Kanan_Bawah,0.0803999975323677,0.07530000060796738,0.061000000685453415,0.05939999967813492,0.060499999672174454,0.0544000007212162,0.0544000007212162,0.04800000041723251,0.05420000106096268,0.06080000102519989,0.057999998331069946,0.057500001043081284,-0.07706253975629807,0.025210104882717133,0.09349954128265381,-0.02528858371078968,-0.06159419193863869,-0.09349954128265381,-0.19525688886642456,-0.15812499821186066,1.145932912826538,0,Perairan,Non_Lamun
5148,45,107,Kanan_Bawah,0.08169999718666077,0.08169999718666077,0.07109999656677246,0.07180000096559525,0.06679999828338623,0.06129999831318855,0.061400000005960464,0.05660000070929527,0.06129999831318855,0.06030000001192093,0.06260000169277191,0.06279999762773514,-0.09467732906341553,0.04115227237343788,0.11354734748601913,-0.02222863771021366,-0.08141592144966125,-0.11354734748601913,-0.178571417927742,-0.1607000082731247,1.1082088947296143,0,Perairan,Non_Lamun
6007,53,70,Kanan_Bawah,0.09989999979734421,0.0877000018954277,0.08020000159740448,0.0786999985575676,0.08209999650716782,0.07169999927282333,0.07069999724626541,0.06239999830722809,0.07209999859333038,0.06480000168085098,0.07739999890327454,0.06939999759197235,-0.0766073614358902,0.03041584976017475,0.09309965372085571,-0.023321956396102905,-0.06363634020090103,-0.09309965372085571,-0.15360499918460846,-0.18812501430511475,1.1022305488586426,0,Perairan,Non_Lamun
3883,34,74,Kanan_Bawah,0.08669999986886978,0.0860000029206276,0.07029999792575836,0.06279999762773514,0.0658000037074089,0.059300001710653305,0.061799999326467514,0.0575999990105629,0.06279999762773514,0.060600001364946365,0.06369999796152115,0.06360000371932983,-0.06802719086408615,0.04016910493373871,0.09929631650447845,-0.019671371206641197,-0.047536734491586685,-0.09929631650447845,-0.21311475336551666,-0.16290001571178436,1.2191236019134521,0,Perairan,Non_Lamun
6012,53,75,Kanan_Bawah,0.09560000151395798,0.08860000222921371,0.07859999686479568,0.07400000095367432,0.07959999889135361,0.06949999928474426,0.07069999724626541,0.062199998646974564,0.0731000006198883,0.062199998646974564,0.07490000128746033,0.06870000064373016,-0.07746893912553787,0.028058376163244247,0.10554090887308121,-0.029870832338929176,-0.06712063401937485,-0.10554090887308121,-0.15250001847743988,-0.17709997296333313,1.0872641801834106,0,Perairan,Non_Lamun
3678,32,93,Kanan_Bawah,0.09009999781847,0.08959999680519104,0.07750000059604645,0.0731000006198883,0.07129999995231628,0.06319999694824219,0.06440000236034393,0.06310000270605087,0.06379999965429306,0.06040000170469284,0.06599999964237213,0.06270000338554382,-0.07465720176696777,0.04357418417930603,0.11438596248626709,-0.025713492184877396,-0.05757050961256027,-0.11438596248626709,-0.1867549568414688,-0.15354999899864197,1.1127451658248901,0,Perairan,Non_Lamun
4696,41,103,Kanan_Bawah,0.08169999718666077,0.07109999656677246,0.05849999934434891,0.05719999969005585,0.06019999831914902,0.05469999834895134,0.053700000047683716,0.04650000110268593,0.053700000047683716,0.06030000001192093,0.05790000036358833,0.05649999901652336,-0.09428127855062485,0.023579848930239677,0.11428570002317429,-0.0238043125718832,-0.07702019065618515,-0.11428570002317429,-0.20717133581638336,-0.16459999978542328,1.1653846502304077,0,Perairan,Non_Lamun
4024,35,103,Kanan_Bawah,0.08569999784231186,0.08219999819993973,0.06719999760389328,0.06620000302791595,0.066600002348423,0.05790000036358833,0.06030000001192093,0.0551999993622303,0.06040000170469284,0.06159999966621399,0.06390000134706497,0.06350000202655792,-0.0906095802783966,0.026102615520358086,0.12710388004779816,-0.024444838985800743,-0.0740019679069519,-0.12710388004779816,-0.19634701311588287,-0.18582500517368317,1.201834797859192,0,Perairan,Non_Lamun
3315,29,66,Kanan_Bawah,0.10159999877214432,0.10360000282526016,0.0966000035405159,0.08030000329017639,0.08240000158548355,0.07580000162124634,0.08169999718666077,0.07020000368356705,0.08009999990463257,0.06629999727010727,0.07859999686479568,0.07720000296831131,-0.05740182846784592,0.10273976624011993,0.15103791654109955,-0.030994296073913574,-0.04637245088815689,-0.15103791654109955,-0.19217489659786224,-0.157849982380867,1.108661413192749,0,Perairan,Non_Lamun
3424,30,63,Kanan_Bawah,0.10480000078678131,0.09920000284910202,0.09480000287294388,0.0812000036239624,0.0835999995470047,0.07660000026226044,0.08169999718666077,0.06780000030994415,0.07970000058412552,0.0658000037074089,0.07970000058412552,0.0771000012755394,-0.06376110017299652,0.11691887676715851,0.152046799659729,-0.026752762496471405,-0.05160549655556679,-0.152046799659729,-0.17468047142028809,-0.11877498775720596,1.103299856185913,0,Perairan,Non_Lamun
4918,43,101,Kanan_Bawah,0.0803999975323677,0.07400000095367432,0.06340000033378601,0.05920000001788139,0.059300001710653305,0.05420000106096268,0.05389999970793724,0.04910000041127205,0.05350000038743019,0.06080000102519989,0.05719999969005585,0.05820000171661377,-0.08933718502521515,0.024320444092154503,0.12343969196081161,-0.023361720144748688,-0.07334711402654648,-0.12343969196081161,-0.20227457582950592,-0.147599995136261,1.1455107927322388,0,Perairan,Non_Lamun
3659,32,74,Kanan_Bawah,0.08669999986886978,0.08619999885559082,0.07320000231266022,0.06679999828338623,0.06859999895095825,0.062300000339746475,0.06310000270605087,0.05719999969005585,0.05999999865889549,0.062300000339746475,0.06430000066757202,0.06210000067949295,-0.05689488351345062,0.04150352627038956,0.11179740726947784,-0.019149988889694214,-0.04923597350716591,-0.11179740726947784,-0.19357001781463623,-0.1478249877691269,1.1617250442504883,0,Perairan,Non_Lamun
6036,53,99,Kanan_Bawah,0.08749999850988388,0.08460000157356262,0.07810000330209732,0.07559999823570251,0.07720000296831131,0.06949999928474426,0.06960000097751617,0.0625,0.07249999791383743,0.06069999933242798,0.07339999824762344,0.06849999725818634,-0.08841465413570404,0.031023135408759117,0.10077516734600067,-0.024544181302189827,-0.06963926553726196,-0.10077516734600067,-0.1428571343421936,-0.17497499287128448,1.080971598625183,0,Perairan,Non_Lamun
5343,47,78,Kanan_Bawah,0.09359999746084213,0.0860000029206276,0.07620000094175339,0.06930000334978104,0.08060000091791153,0.06889999657869339,0.07090000063180923,0.06719999760389328,0.07119999825954437,0.06350000202655792,0.07410000264644623,0.07109999656677246,-0.08097366988658905,0.01315787248313427,0.09821940213441849,-0.016762733459472656,-0.05581394582986832,-0.09821940213441849,-0.1267252117395401,-0.18489998579025269,1.1191710233688354,0,Perairan,Non_Lamun
6037,53,100,Kanan_Bawah,0.08749999850988388,0.09179999679327011,0.07900000363588333,0.07779999822378159,0.07720000296831131,0.06949999928474426,0.06960000097751617,0.06279999762773514,0.07249999791383743,0.06069999933242798,0.07339999824762344,0.06830000132322311,-0.07807808369398117,0.022452497854828835,0.09626272320747375,-0.025079337880015373,-0.061978552490472794,-0.09626272320747375,-0.15315313637256622,-0.16874997317790985,1.109243631362915,0,Perairan,Non_Lamun
3447,30,86,Kanan_Bawah,0.09030000120401382,0.08420000225305557,0.0722000002861023,0.06880000233650208,0.06800000369548798,0.06430000066757202,0.06440000236034393,0.05180000141263008,0.06319999694824219,0.06019999831914902,0.06499999761581421,0.06319999694824219,-0.08534622192382812,0.035334181040525436,0.138888880610466,-0.022341374307870865,-0.0574837364256382,-0.138888880610466,-0.24981896579265594,-0.1636749804019928,1.1789617538452148,0,Perairan,Non_Lamun
3784,33,87,Kanan_Bawah,0.09030000120401382,0.08720000088214874,0.07320000231266022,0.06880000233650208,0.06949999928474426,0.061900001019239426,0.0625,0.0575999990105629,0.061400000005960464,0.06030000001192093,0.06419999897480011,0.06400000303983688,-0.0946698784828186,0.024415571242570877,0.11042473465204239,-0.023936819285154343,-0.07372988760471344,-0.11042473465204239,-0.2033194899559021,-0.15182501077651978,1.1752021312713623,0,Perairan,Non_Lamun
4662,41,69,Kanan_Bawah,0.08060000091791153,0.07779999822378159,0.06080000102519989,0.06199999898672104,0.06469999998807907,0.05640000104904175,0.0568000003695488,0.05009999871253967,0.0560000017285347,0.05660000070929527,0.05939999967813492,0.05999999865889549,-0.08095237612724304,0.04318084567785263,0.09803920239210129,-0.02341311052441597,-0.06752412021160126,-0.09803920239210129,-0.17064546048641205,-0.17192499339580536,1.1508620977401733,0,Perairan,Non_Lamun
4889,43,72,Kanan_Bawah,0.08060000091791153,0.07410000264644623,0.06300000101327896,0.05959999933838844,0.06319999694824219,0.0560000017285347,0.05609999969601631,0.04879999905824661,0.0560000017285347,0.05660000070929527,0.05979999899864197,0.058800000697374344,-0.08536585420370102,0.04143336042761803,0.1261352151632309,-0.026229696348309517,-0.0629139170050621,-0.1261352151632309,-0.185324564576149,-0.16339999437332153,1.085714340209961,0,Perairan,Non_Lamun
6142,54,93,Kanan_Bawah,0.09049999713897705,0.08079999685287476,0.0689999982714653,0.06780000030994415,0.07540000230073929,0.06629999727010727,0.06989999860525131,0.0568000003695488,0.066600002348423,0.05820000171661377,0.07109999656677246,0.06589999794960022,-0.062499985098838806,0.024307508021593094,0.1026856005191803,-0.025657830759882927,-0.051282044500112534,-0.1026856005191803,-0.13723218441009521,-0.2063249796628952,1.1156070232391357,0,Perairan,Non_Lamun
